,Area,Mean,Min,Max,X,Y,XM,YM,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
2053,811.124,97.907,59,144,412.978,752.6,412.981,752.542,103.682,32.357,31.917,73.4,33.092,400.855,764.039,47.726,31.849
2054,178.914,91.163,66,138,373.288,775.858,373.333,775.845,55.626,17.18,13.26,63.386,17.679,366.266,781.676,44.215,14.706
2055,219.582,83.596,62,135,391.478,775.239,391.385,775.146,54.452,17.515,15.963,128.072,18.463,387.328,766.779,118.229,16.167
2056,814.965,93.682,61,148,369.814,804.226,369.826,804.268,105.313,35.704,29.063,48.552,36.065,359.588,819.005,59.783,29.127
2057,873.899,89.925,59,144,402.226,800.621,402.234,800.442,108.418,35.664,31.199,112.148,36.276,388.355,788.354,131.364,31.463
2058,950.601,94.68,61,144,379.266,834.242,379.154,834.219,114.413,36.869,32.828,49.948,38.956,368.492,850.169,54.843,33.224
2059,821.181,86.803,57,140,412.43,837.389,412.6,837.356,104.156,34.827,30.022,80.002,35.172,410.444,819.861,96.71,30.308
2060,444.969,82.878,56,140,383.182,862.617,382.923,862.712,78.977,26.956,21.017,26.114,27.575,371.061,868.32,31.025,21.693
2061,898.763,91.418,59,142,408.759,874.57,408.656,874.444,110.464,34.362,33.302,80.411,35.164,407.533,856.333,100.38,33.464
2062,719.438,94.341,59,145,366.898,887.544,366.903,887.558,98.173,31.606,28.982,24.784,32.333,351.54,893.833,28.465,28.808
2063,1160.097,101.591,56,148,349.301,919.57,349.238,919.66,123.91,39.743,37.166,74.869,40.615,341.437,938.525,70.801,37.329
2064,1105.267,92.699,37,146,387.113,916.021,387.554,916.173,121.287,37.884,37.147,52.981,39.473,372.431,930.135,45.352,36.644
2065,527.418,87.622,45,142,418.675,904.388,418.803,904.362,84.096,27.136,24.747,29.871,28.16,404.965,907.703,14.797,24.945
2066,284.761,92.249,55,145,362.699,943.485,362.734,943.548,66.122,23.018,15.752,23.241,23.636,352.739,950.169,42.357,16.068
2067,301.181,95.563,58,146,385.064,943.416,385.164,943.499,63.853,22.379,17.136,5.065,22.133,374.143,945.032,8.005,16.438
2068,191.199,74.777,56,124,362.746,959.634,362.744,959.534,51.388,15.97,15.244,53.418,16.851,356.335,964.381,42.117,15.249
2069,743.54,91.111,50,147,384.291,969.14,384.475,969.12,99.597,32.182,29.417,74.592,32.781,371.746,979.45,49.236,29.305
2070,965.144,98.086,63,149,356.037,991.454,355.986,991.474,112.768,35.448,34.667,76.735,36.344,349.657,974.655,111.852,34.282
2071,211.489,90.481,63,144,379.371,1000.258,379.416,1000.25,54.716,19.18,14.039,64.657,19.602,373.458,1008.73,51.028,13.92
2072,592.275,98.493,67,147,420.564,965.37,420.572,965.327,89.021,28.597,26.37,148.274,29.361,405.992,963.354,170.263,26.447
2073,773.74,92.564,60,147,419.995,1000.464,419.843,1000.361,101.427,32.562,30.255,177.277,33.092,404.28,1005.477,19.654,29.966
2074,564.157,99.232,56,148,394.527,1016.002,394.492,1015.931,88.135,26.959,26.645,89.163,28.448,385.958,1027.223,56.788,26.134
2075,790.042,97.33,62,151,366.629,1027.657,366.698,1027.692,104.311,34.298,29.329,77.197,34.513,361.814,1010.614,97.125,29.563
2076,397.381,88.837,63,147,384.196,1049.788,384.123,1049.711,73.459,24.573,20.59,107.229,25.071,380.992,1038.182,108.311,20.759
2077,988.63,109.164,65,150,411.094,1046.387,411.005,1046.355,115.83,37.695,33.393,106.043,38.047,408.218,1027.395,95.942,32.871
2078,1068.147,111.726,62,152,368.257,1073.308,368.235,1073.311,120.206,39.565,34.374,142.334,40.135,352.225,1061.641,145.429,33.914
2079,301.503,88.483,58,145,396.875,1076.963,396.918,1076.83,63.625,20.305,18.906,81.402,21.202,391.095,1085.785,58.878,18.459
2080,99.103,95.788,69,142,408.972,1087.146,408.964,1087.113,36.321,11.474,10.997,69.563,11.905,404.793,1091.264,49.667,11.055
2081,254.18,99.256,67,148,395.411,1096.968,395.404,1096.891,58.445,18.276,17.708,33.897,19.075,389.211,1104.107,49.733,17.808
2082,1117.171,108.375,64,153,368.947,1112.537,368.891,1112.54,124.167,40.272,35.32,63.511,40.832,360.444,1130.477,67.306,36.258
2083,1223.722,116.604,66,171,373.34,1152.084,373.416,1152.573,127.597,41.84,37.239,156.742,42.554,354.109,1142.634,146.821,36.986
2084,246.85,109.524,68,163,408.313,1153.203,408.295,1153.378,57.572,18.207,17.263,156.979,18.671,399.314,1154.449,7.907,17.374
2085,175.073,105.28,81,156,426.368,1165.351,426.338,1165.354,49.256,15.958,13.969,47.531,16.382,421.061,1171.059,48.814,14.593
2086,720.64,116.898,78,172,408.84,1181.069,408.786,1180.98,98.593,32.489,28.241,98.359,33.311,403.081,1165.065,104.893,27.939
2087,753.567,106.594,74,170,380.295,1187.795,380.353,1187.818,100.001,32.135,29.858,124.567,32.784,366.095,1179.278,144.567,29.944
2088,716.037,95.802,65,150,398.79,1127.982,398.73,1128.025,97.89,31.619,28.833,123.936,32.128,390.41,1114.038,121.487,28.97
2089,924.184,124.2,74,175,352.875,1204.092,352.84,1204.104,111.313,36.019,32.669,116.091,36.483,348.116,1186.47,99.728,32.705
2090,142.029,98.582,79,152,364.753,1223.806,364.677,1223.906,55.268,18.406,9.825,39.071,19.692,356.335,1227.908,36.87,12.306
2091,276.258,104.406,73,168,381.007,1216.173,381.061,1216.088,63.113,22.11,15.909,81.249,22.522,378.424,1227.908,81.254,16.952
2092,930.517,121.412,77,175,403.818,1227.379,403.838,1227.411,111.412,34.774,34.071,151.113,35.493,386.985,1233.216,16.249,33.66
2093,767.729,114.671,74,173,375.423,1244.971,375.42,1244.976,100.726,31.998,30.549,2.032,32.444,360.958,1238.01,156.682,30.542
2094,797.108,119.295,76,177,359.009,1283.042,358.942,1283.021,103.758,34.602,29.331,135.668,35.034,344.691,1273.113,148.796,29.059
2095,809.042,124.283,77,175,388.873,1274.446,388.851,1274.504,104.303,33.284,30.949,95.994,34.23,385.444,1291.264,77.285,30.617
2096,886.213,108.521,76,173,420.533,1269.695,420.616,1269.674,108.602,36.475,30.935,120.839,37.053,407.362,1256.675,130.314,30.949
2097,1030.852,129.867,78,174,380.579,1313.621,380.636,1313.643,116.981,37.166,35.315,160.116,38.829,362.67,1306.675,160.686,35.723
2098,776.672,119.099,77,176,417.412,1302.301,417.42,1302.24,101.927,33.138,29.841,141.365,33.979,404.109,1291.264,144.227,30.467
2099,971.507,122.968,76,175,373.27,1350.272,373.139,1350.327,113.515,36.17,34.198,123.498,36.855,364.04,1334.586,120.735,33.986
2100,242.129,112.607,80,170,397.495,1348.421,397.519,1348.45,59.955,21.36,14.433,110.912,21.44,389.896,1340.579,133.382,14.725
2101,129.743,106.14,82,160,412.454,1347.971,412.468,1347.969,43.336,14.381,11.487,141.649,15.324,405.307,1344.003,161.768,11.438
2102,829.683,123.812,73,176,415.107,1371.858,415.059,1371.838,105.125,33.759,31.292,167.158,34.231,398.115,1369.517,170.208,31.507
2103,34.686,112.935,89,147,429.001,1356.399,428.935,1356.345,25.894,7.519,5.873,160.647,8.237,426.026,1354.277,133.315,6.397
2104,938.463,113.647,79,174,383.643,1387.327,383.691,1387.347,112.038,36.409,32.819,62.503,36.786,372.088,1401.88,54.09,32.451
2105,1090.578,123.089,80,175,354.526,1417.576,354.445,1417.543,121.236,41.483,33.473,60.022,41.225,341.78,1434.072,48.03,33.085
2106,716.242,115.629,66,174,381.493,1430.064,381.487,1430.37,99.406,31.861,28.623,57.098,32.569,368.321,1441.435,53.552,28.256
2107,1111.806,131.231,78,177,411.168,1413.269,411.216,1413.261,121.366,37.876,37.374,49.063,38.933,392.122,1407.873,161.804,36.989
2108,184.954,105.861,82,166,418.64,1438.76,418.773,1438.718,50.142,17.176,13.711,11.46,17.331,411.129,1442.976,29.604,13.056
2109,168.329,115.582,84,171,399.558,1447.716,399.51,1447.676,48.143,15.764,13.596,82.608,16.273,399.656,1455.476,81.529,13.356
2110,841.353,121.068,81,177,373.935,1459.661,373.957,1459.693,106.083,34.186,31.336,25.906,35.517,360.273,1470.715,39.523,31.531
2111,1095.152,127.867,85,176,403.612,1477.208,403.399,1477.402,120.983,39.418,35.375,40.99,40.05,386.814,1488.695,35.253,35.551
2112,888.706,118.928,83,176,361.383,1491.399,361.413,1491.419,108.56,33.976,33.304,166.382,34.723,345.033,1497.941,22.011,32.849
2113,250.955,107.153,84,166,423.552,1499.656,423.567,1499.659,60.528,22.056,14.487,49.647,22.084,417.293,1508.729,56.064,14.308
2114,958.019,122.276,77,176,429.936,1333.47,429.979,1333.511,113.321,36.731,33.208,154.734,37.626,411.129,1329.106,165.774,33.815
2115,168.359,113.874,82,167,439.903,1359.318,439.956,1359.312,47.903,15.583,13.756,73.222,15.958,436.129,1366.092,56.821,13.83
2116,496.954,102.023,81,165,440.734,1388.544,440.648,1388.787,82.19,27.97,22.622,88.022,28.122,436.985,1402.222,80.538,23.091
2117,1036.423,126.258,82,177,445.187,1425.382,445.267,1425.415,118.255,37.969,34.755,58.979,38.693,431.677,1439.551,48.409,35.492
2118,1062.459,115.552,79,173,439.406,1464.597,439.32,1464.495,118.698,38.366,35.259,104.259,39.473,436.3,1445.715,98.482,35.416
2119,868.064,112.719,85,172,441.261,1516.642,441.144,1516.622,107.445,33.805,32.695,160.563,35.116,424.314,1512.154,163.863,32.877
2120,468.513,119.297,81,175,435.683,1545.511,435.737,1545.467,79.672,26.28,22.699,107.366,26.678,429.108,1534.071,111.46,22.96
2121,244.211,118.499,82,175,441.211,1584.037,441.17,1584.05,57.568,18.348,16.947,52.305,19.063,438.697,1592.975,70.589,16.974
2122,854.547,113.917,79,176,440.635,1613.183,440.771,1613.38,106.532,34.216,31.799,62.296,34.845,436.3,1629.79,75.486,31.818
2123,987.868,110.268,71,154,232.215,922.569,232.137,922.584,115.109,36.202,34.743,110.448,37.208,229.28,904.107,101.413,34.553
2124,847.246,100.503,70,154,208.61,961.574,208.642,961.553,105.813,33.707,32.004,99.78,34.874,204.109,945.032,107.723,32.192
2125,231.486,95.982,74,150,202.643,993.557,202.548,993.496,55.377,17.636,16.713,40.207,18.038,198.801,1001.367,70.017,16.971
2126,697.418,90.703,69,148,226.906,998.621,226.802,998.56,96.65,30.917,28.721,72.843,31.908,223.63,1014.381,77.605,28.538
2127,548.793,98.156,61,154,193.845,1029.649,193.835,1029.502,85.633,27.504,25.406,84.785,28.491,191.267,1043.319,75.379,25.809
2128,504.255,98.697,67,153,219.495,1028.912,219.446,1028.851,83.309,28.585,22.461,57.701,29.078,214.041,1042.634,71.458,22.658
2129,177.125,105.222,72,149,245.04,1021.605,245.087,1021.527,49.519,15.693,14.371,96.278,16.807,244.349,1013.696,98.791,14.536
2130,752.746,100.879,62,152,237.774,1047.098,237.719,1047.056,100.922,32.425,29.558,42.101,33.548,229.794,1062.155,67.493,30.028
2131,708.15,111.009,73,157,178.161,1066.867,178.111,1066.88,96.573,30.206,29.85,105.654,30.724,172.945,1081.675,65.292,29.982
2132,204.218,96.626,75,150,188.442,1092.936,188.402,1092.902,51.985,16.666,15.602,3.529,17.203,180.479,1095.888,22.225,15.689
2133,815.727,102.286,55,156,214.032,1103.306,213.779,1103.394,103.646,33.274,31.214,68.965,33.731,210.445,1119.86,74.694,31.454
2134,782.8,100.899,76,138,239.288,1124.484,239.229,1124.452,102.352,32.743,30.44,55.79,34.731,227.91,1137.497,49.399,30.137
2135,677.451,109.687,75,156,166.6,1103.063,166.539,1103.018,94.26,29.862,28.885,91.225,30.374,163.527,1117.977,80.591,28.938
2136,765.296,115.415,69,163,161.286,1146.42,161.16,1146.548,101.091,32.303,30.164,84.112,33.642,157.191,1162.668,75.256,29.794
2137,840.561,106.739,69,161,205.966,1146.086,205.9,1146.241,105.336,33.593,31.859,80.788,34.233,199.657,1161.983,70.115,32.02
2138,804.996,123.967,68,175,232.172,1163.06,232.089,1163.463,103.908,34.691,29.545,72.02,35.332,230.308,1180.476,81.359,29.557
2139,752.981,129.871,84,177,157.261,1183.605,157.202,1183.652,100.211,33.469,28.645,90.377,34.014,153.082,1199.826,76.314,28.727
2140,550.992,109.614,77,172,185.013,1177.477,185.043,1177.377,85.611,27.867,25.174,68.63,29.255,180.137,1191.606,67.638,25.482
2141,161.673,103.392,82,160,196.503,1194.171,196.473,1194.194,47.922,17.121,12.023,52.228,17.349,190.924,1200.168,48.601,12.466
2142,875.13,133.821,70,172,214.781,1207.555,214.834,1208.003,108.943,36.589,30.453,71.923,37.302,208.732,1224.654,67.319,29.958
2143,596.644,120.027,87,177,155.057,1224.858,154.994,1224.873,88.936,28.153,26.983,105.549,29.024,150.342,1211.298,108.221,27.055
2144,631.828,124.185,85,178,184.525,1221.719,184.488,1221.72,91.271,29.189,27.561,79.787,29.872,179.794,1236.127,74.37,27.226
2145,134.464,122.568,90,172,195.743,1241.219,195.721,1241.246,43.055,15.712,10.896,63.65,15.802,191.78,1248.113,60.101,11.048
2146,1072.634,121.712,79,175,219.003,1252.917,218.865,1252.93,119.156,37.628,36.295,82.585,38.014,211.643,1234.928,108.925,36.179
2147,714.923,127.947,89,179,167.639,1257.522,167.623,1257.51,97.235,30.62,29.728,96.92,31.299,164.897,1272.942,78.321,29.923
2148,1016.631,110.047,62,155,243.562,962.548,243.368,962.596,116.808,37.832,34.215,115.982,38.506,233.561,945.374,119.871,34.462
2149,800.715,99.744,60,152,261.64,994.263,261.631,994.245,106.002,36.378,28.026,76.59,36.533,259.417,976.881,96.459,28.234
2150,803.793,104.716,61,153,266.564,1033.673,266.506,1033.659,105.271,34.2,29.925,102.663,34.965,263.527,1016.607,100.154,30.196
2151,1403.868,113.693,65,157,244.834,1080.831,244.848,1080.89,137.866,43.626,40.972,27.063,44.529,223.458,1072.771,164.842,41.451
2152,899.378,114.936,63,172,263.831,1168.043,263.691,1168.262,109.031,34.532,33.161,100.952,35.294,253.424,1153.764,131.657,32.877
2153,931.396,124.162,77,175,246.346,1214.203,246.393,1214.183,112.266,37.511,31.615,97.497,37.759,242.294,1195.374,102.839,31.895
2154,881.141,115.021,75,173,254.473,1249.378,254.459,1249.382,107.749,33.911,33.084,143.859,35.206,240.753,1238.182,142.907,33.048
2155,713.985,124.45,79,177,266.004,1284.438,265.979,1284.414,97.045,31.116,29.215,88.879,31.863,263.527,1269.004,96.17,29.57
2156,654.2,117.661,59,175,237.28,1292.131,237.319,1291.911,93.001,30.141,27.635,71.298,30.881,233.047,1307.017,80.747,27.727
2157,491.09,97.873,73,162,252.065,1315.26,252.099,1315.307,80.738,27.154,23.027,99.382,27.37,250.684,1328.935,79.182,22.883
2158,168.534,105.737,79,167,235.269,1323.714,235.237,1323.685,48.223,16.36,13.117,95.785,16.496,234.588,1331.503,80.44,13.213
2159,226.765,126.307,83,175,217.16,1281.757,217.124,1281.738,55.501,18.126,15.929,67.797,18.632,214.212,1290.921,72.897,15.772
2160,590.633,118.143,77,175,225.198,1344.94,225.177,1344.892,89.354,30.526,24.635,88.253,30.712,221.404,1359.928,80.695,24.486
2161,196.741,108.566,77,168,242.52,1354.692,242.516,1354.75,54.437,18.319,13.674,83.284,19.404,238.184,1362.839,74.124,14.512
2162,622.358,112.07,77,173,261.054,1344.394,260.947,1344.309,91.035,30.284,26.166,95.794,30.39,259.246,1329.277,94.201,25.93
2163,944.708,114.952,79,173,244.256,1381.78,244.301,1381.837,112.432,35.543,33.842,70.309,37.203,238.527,1399.311,72.316,33.904
2164,231.926,106.118,78,168,225.426,1402.003,225.361,1401.984,55.788,18.064,16.347,98.945,18.383,224.143,1392.976,99.111,16.61
2165,582.335,107.53,74,173,241.349,1418.537,241.234,1418.264,88.141,28.392,26.115,101.569,28.867,240.924,1432.531,85.236,25.758
2166,283.764,112.947,77,171,219.642,1427.336,219.563,1427.276,60.949,19.704,18.336,112.697,20.007,219.006,1417.462,96.882,18.307
2167,1144.791,122.198,71,175,241.517,1456.868,241.364,1456.82,124.526,40.744,35.775,76.001,42.134,237.157,1477.393,70.534,36.13
2168,778.49,125.84,71,177,248.118,1505.568,248.121,1505.583,101.399,32.635,30.373,123.514,32.959,234.246,1495.715,146.227,30.391
2169,608.137,116.333,77,173,240.82,1537.124,240.793,1537.087,90.829,30.593,25.31,84.283,31.051,239.212,1553.078,83.032,26.027
2170,826.429,120.35,81,177,263.797,1553.682,263.735,1553.97,105.601,35.283,29.823,69.521,35.468,257.191,1570.201,72.002,29.278
2171,166.306,106.683,85,169,242.155,1566.405,242.101,1566.4,47.04,15.678,13.506,109.618,15.926,239.897,1558.729,106.876,13.527
2172,815.082,123.45,79,179,224.686,1587.008,224.649,1587.039,104.071,34.226,30.322,60.667,34.792,218.664,1603.249,69.246,30.655
2173,798.926,120.628,79,177,250.155,1606.387,250.174,1606.52,102.911,32.744,31.066,47.414,33.235,235.445,1614.037,26.961,31.109
2174,237.643,120.247,83,175,230.238,1624.211,230.182,1624.239,57.579,17.769,17.028,18.842,18.522,226.541,1633.044,70.56,17.184
2175,913.071,127.849,81,181,244.896,1646.69,244.81,1646.78,109.746,34.656,33.545,110.666,35.219,240.41,1663.523,76.504,33.393
2176,703.928,126.096,81,181,227.506,1674.745,227.387,1674.78,96.436,32.044,27.97,118.87,32.448,221.232,1659.756,110.061,28.173
2177,730.697,123.734,85,179,260.912,1677.95,260.853,1678.013,98.353,31.329,29.696,79.582,31.937,257.191,1692.975,76.038,29.966
2178,660.856,128.058,81,181,243.091,1703.624,243.026,1703.753,93.192,30.103,27.951,109.455,30.723,238.356,1689.208,110.556,28.082
2179,205.039,113.96,92,174,257.61,1726.816,257.559,1726.824,52.5,17.167,15.207,105.497,17.462,256.335,1735.098,78.69,15.219
2180,924.213,122.665,69,177,216.126,1514.34,216.032,1514.384,110.909,35.975,32.71,129.121,36.625,206.164,1498.969,118.482,32.779
2181,1017.599,127.376,74,180,214.772,1552.515,214.693,1552.568,115.811,36.938,35.077,123.244,37.743,197.602,1545.715,158.44,34.921
2182,135.578,110.377,83,163,201.559,1571.419,201.499,1571.353,45.84,17.815,9.69,143.475,17.277,195.547,1565.407,140.631,9.918
2183,563.6,119.752,83,178,194.04,1588.031,193.969,1588.078,86.875,29.02,24.727,114.447,29.733,186.13,1574.996,122.775,24.926
2184,604.326,110.816,84,173,208.108,1614.631,208.137,1614.613,89.125,28.463,27.033,91.709,28.938,202.739,1601.366,112.62,27.226
2185,621.449,124.917,79,180,212.863,1645.16,212.75,1645.241,90.983,29.92,26.445,101.145,30.151,209.588,1630.646,103.799,26.298
2186,777.112,120.199,65,175,219.186,1483.057,219.097,1483.127,102.263,34.136,28.986,153.59,34.895,204.794,1474.311,150.29,29.088
2187,794.059,121.643,72,174,204.164,1449.83,204.157,1449.926,102.56,33.746,29.96,88.376,33.81,201.541,1466.435,80.967,29.973
2188,187.886,105.998,79,166,194.762,1425.454,194.73,1425.394,49.686,16.109,14.851,36.017,16.662,187.157,1429.106,22.348,15.036
2189,350.556,97.759,70,163,207.792,1410.105,207.765,1410.004,68.787,23.102,19.32,78.568,23.804,204.965,1421.572,74.564,19.52
2190,790.247,115.422,73,176,211.061,1378.319,211.125,1378.147,103.033,34.323,29.315,79.229,34.672,204.965,1394.859,69.775,29.623
2191,715.597,112.061,67,174,198.389,1345.019,198.266,1344.878,97.239,31.672,28.768,90.02,32.022,194.178,1360.442,76.707,28.253
2192,691.115,121.089,79,175,215.517,1314.244,215.452,1314.207,95.357,30.674,28.688,90.793,31.283,211.815,1299.14,105.558,28.938
2193,163.814,109.482,80,169,189.602,1322.365,189.611,1322.264,47.255,16.086,12.966,66.003,16.634,186.986,1330.134,69.513,13.134
2194,636.227,117.662,80,176,196.026,1292.116,196.016,1292.125,92.204,30.081,26.93,78.97,30.685,194.349,1307.531,81.011,27.055
2195,445.76,119.412,84,176,151.31,1469.088,151.2,1469.07,76.363,24.371,23.289,94.46,24.765,144.691,1458.558,119.401,22.774
2196,652.323,116.345,71,175,178.135,1465.319,178.029,1465.233,93.446,30.006,27.68,101.75,30.574,176.198,1449.996,94.497,27.659
2197,132.324,113.915,91,154,155.916,1489.726,155.893,1489.714,42.373,14.113,11.938,105.515,14.257,153.253,1483.215,114.102,11.96
2198,631.389,114.279,74,174,189.232,1494.932,189.054,1494.906,91.59,29.55,27.205,89.522,29.844,184.417,1480.476,109.787,27.055
2199,188.707,118.49,81,170,153.254,1448.091,153.146,1448.15,50.199,15.611,15.391,146.494,16.184,146.061,1444.517,150.18,15.24
2200,695.864,123.327,81,178,162.86,1513.64,162.756,1513.749,96.062,31.167,28.428,90.281,31.923,160.787,1497.599,99.26,28.425
2201,720.875,119.139,75,174,189.812,1528.524,189.679,1528.5,98.781,32.418,28.312,107.918,32.992,188.869,1511.64,99.56,28.318
2202,720.259,130.993,77,182,179.906,1557.41,179.877,1557.498,97.901,31.803,28.836,130.094,32.581,168.664,1545.715,136.491,29.286
2203,74.474,122.754,99,166,161.61,1302.842,161.598,1302.78,31.906,10.997,8.623,78.457,11.225,159.417,1308.216,68.523,8.733
2204,455.524,119.818,82,174,173.866,1313.764,173.924,1313.672,78.131,26.682,21.737,58.991,27.029,169.349,1326.366,67.659,21.907
2205,153.904,109.565,87,163,175.987,1337.23,175.962,1337.256,45.409,14.867,13.181,106.319,15.335,171.746,1330.818,119.427,13.014
2206,514.986,115.297,82,178,157.613,1351.252,157.606,1351.316,83.22,28.218,23.237,82.037,28.411,155.65,1365.065,79.232,23.459
2207,791.684,117.855,69,176,180.187,1370.983,180.092,1370.935,102.161,32.787,30.744,116.926,33.394,170.205,1357.531,130.633,31.026
2208,608.577,118.059,77,177,159.724,1396.687,159.672,1396.675,89.702,29.202,26.535,96.43,29.438,153.253,1383.558,119.249,26.027
2209,603.857,112.331,71,174,186.221,1402.22,186.161,1402.19,89.806,29.71,25.879,72.682,30.563,180.308,1416.606,69.331,25.856
2210,95.79,123.022,92,170,151.302,1374.54,151.305,1374.537,35.906,11.6,10.514,88.48,11.809,149.657,1380.133,73.142,10.43
2211,572.19,114.303,83,170,170.772,1432.721,170.76,1432.699,87.241,28.003,26.017,73.48,28.491,164.726,1445.544,64.359,25.856
2212,237.115,120.027,83,175,151.089,1420.492,151.066,1420.515,56.469,18.284,16.512,84.731,18.589,149.486,1411.298,95.816,16.542
2213,179.002,116.656,90,174,139.971,1434.705,139.901,1434.64,48.757,15.952,14.288,150.179,16.238,132.191,1432.702,165.964,14.626
2214,191.17,114.074,90,171,136.642,1411.675,136.595,1411.65,50.271,16.186,15.038,80.031,16.445,132.876,1418.832,58.627,14.897
2215,94.94,113.487,90,167,138.753,1395.666,138.726,1395.697,35.813,11.447,10.56,165.734,11.824,132.876,1394.174,169.992,10.754
2216,291.798,116.693,84,175,134.965,1373.015,134.854,1373.159,62.086,19.47,19.082,140.059,19.91,128.082,1365.407,130.815,19.178
2217,563.189,110.492,83,167,133.635,1344.865,133.479,1344.802,86.43,27.93,25.674,84.835,28.29,132.191,1358.901,83.047,25.171
2218,622.035,121.139,93,165,144.812,1315.331,144.694,1315.209,91.129,28.951,27.357,80.173,29.474,142.465,1329.791,80.975,27.686
2219,649.01,90.099,54,144,426.96,714.97,426.973,714.946,93.372,29.149,28.349,6.333,30.426,412.499,709.587,155.743,27.903
2220,916.179,100.194,57,143,447.115,688.97,447.12,688.967,110.858,36.158,32.262,179.48,36.873,429.108,685.443,168.481,32.507
2221,798.428,91.404,42,144,423.262,664.502,423.341,664.415,106.083,35.141,28.929,170.817,36.93,404.965,665.923,4.521,29.322
2222,973.12,89.259,54,141,445.962,741.635,445.683,741.465,113.806,36.515,33.932,157.386,37.937,427.91,734.758,155.749,34.344
2223,611.363,95.99,60,143,428.78,778.565,428.752,778.589,90.393,28.635,27.184,7.469,29.284,414.211,781.505,10.784,27.589
2224,871.465,94.643,55,144,461.27,773.318,461.194,773.376,107.485,34.823,31.864,160.512,35.394,444.519,767.293,159.022,32.112
2225,230.811,84.363,62,138,436.176,804.013,436.274,804.065,63.16,20.519,14.322,61.082,21.118,426.369,809.073,48.945,16.053
2226,65.883,78.197,64,116,428.624,798.194,428.607,798.183,30.959,11.23,7.47,54.832,11.307,424.143,801.368,35.134,7.664
2227,405.474,77.95,58,129,456.02,800.623,456.035,800.472,73.016,23.388,22.074,124.307,24.063,451.026,789.724,114.376,21.838
2228,1107.173,117.998,77,173,432.75,1206.28,432.578,1206.325,121.845,38.731,36.397,131.089,39.105,425.513,1188.524,109.704,36.685
2229,1016.543,125.588,72,174,452.521,1176.128,452.546,1176.24,116.62,36.981,34.999,147.593,37.777,437.67,1163.696,139.596,34.366
2230,306.576,98.581,68,166,471.243,1156.208,471.278,1156.512,64.532,21.577,18.091,120.825,22.387,466.095,1146.401,111.069,18.182
2231,1018.918,107.122,65,150,444.334,1141.077,444.307,1141.009,115.927,37.678,34.432,22.448,38.125,425.341,1145.716,14.036,34.608
2232,1031.643,102.367,65,150,423.564,1110.254,423.54,1110.253,118.846,39.724,33.066,129.359,40.092,406.677,1097.942,145.088,33.174
2233,844.373,101.351,67,149,457.075,1101.022,456.798,1100.936,105.474,33.912,31.702,137.054,34.557,443.663,1089.894,142.449,32.082
2234,234.213,102.781,68,146,467.978,1124.532,467.958,1124.475,55.893,17.98,16.586,47.469,18.155,465.067,1133.559,64.885,16.806
2235,200.846,87.915,72,126,476.15,1138.337,476.163,1138.288,52.201,16.457,15.539,45.957,17.302,468.663,1142.805,38.571,15.484
2236,991.973,105.593,65,149,564.715,1055.829,564.779,1055.962,115.542,37.974,33.26,104.408,38.465,561.471,1036.812,102.861,33.347
2237,915.065,106.798,67,149,532.797,1066.894,532.748,1066.899,109.93,35.617,32.711,93.418,35.935,528.081,1049.141,110.94,33.006
2238,1074.393,106.043,64,150,544.811,1021.658,544.848,1021.693,119.716,38.463,35.566,103.594,38.944,538.868,1039.723,70.211,35.109
2239,960.864,105.767,65,148,575.334,1003.128,575.321,1003.169,112.437,35.642,34.325,165.541,36.775,558.731,994.86,155.225,34.387
2240,1003.378,95.342,67,145,552.006,975.074,552.024,974.896,114.817,36.286,35.208,48.293,37.569,541.608,990.922,55.586,35.103
2241,170.734,101.244,69,144,479.851,1093.304,479.869,1093.347,49.986,17.08,12.728,123.391,17.247,475.855,1085.271,114.02,13.082
2242,856.922,105.59,67,149,502.001,1082.649,502.17,1082.677,107.585,34.65,31.488,60.965,35.775,494.862,1099.312,68.962,31.194
2243,220.842,84.22,68,130,499.865,1057.21,499.801,1057.182,54.355,17.908,15.702,159.079,18.255,494.69,1049.655,126.225,15.582
2244,900.727,99.437,65,149,474.296,1065.932,474.254,1065.984,109.24,35.851,31.989,58.595,36.179,464.04,1080.99,58.943,31.751
2245,877.564,104.844,66,151,431.829,1075.555,431.818,1075.502,107.823,34.693,32.207,21.293,35.907,414.725,1082.703,23.019,32.542
2246,664.755,98.731,62,151,264.146,902.641,263.939,902.353,93.773,30.469,27.779,160.487,31.322,249.828,896.059,157.501,27.397
2247,1271.749,93.428,52,140,558.756,448.792,558.476,448.615,131.944,47.245,34.274,160.851,47.817,535.273,443.15,162.279,34.672
2248,965.32,96.055,61,140,525.725,470.106,525.79,469.961,113.09,37.581,32.705,4.47,37.969,508.732,463.697,162.954,33.157
2249,406.735,75.94,59,127,569.59,479.258,569.628,479.159,75.202,25.504,20.305,139.517,26.55,558.903,472.088,137.875,21.114
2250,1120.103,94.176,58,138,547.274,497.661,547.327,497.566,127.683,44.655,31.937,172.072,46.53,523.458,496.745,175.779,33.753
2251,228.172,67.086,35,131,503.259,497.459,503.561,496.902,58.348,21.077,13.784,168.748,20.989,493.149,494.862,168.232,14.44
2252,76.849,85.221,48,126,515.043,507.02,515.178,507.025,32.817,12.069,8.107,27.053,12.178,509.416,509.588,27.646,8.033
